DATALOAD,IRV_MXCHRTOFACCTS,,EN
ACCOUNTNAME,ACTIVE,ACTIVEDATE,CHARTOFACCOUNTSID,EXPIREDATE,EXTERNALREFID,GLACCOUNT,GLCOMP01,GLCOMP02,GLCOMP03,ORGID,OWNERSYSID,SENDERSYSID
,,2014-06-23T14:00:00+00:00,,,,BBC026Q-BFSWXV-23810,BBC026Q,BFSWXV,23810,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026Q-BFSWXV-23820,BBC026Q,BFSWXV,23820,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026Q-BFSWXV-24870,BBC026Q,BFSWXV,24870,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026Q-BFSWXV-24920,BBC026Q,BFSWXV,24920,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026Q-BFSWXV-25250,BBC026Q,BFSWXV,25250,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026Q-BFSWXV-25280,BBC026Q,BFSWXV,25280,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026Q-CLCCXF-21100,BBC026Q,CLCCXF,21100,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026Q-CLCCXF-25250,BBC026Q,CLCCXF,25250,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026Q-CLCCXV-21100,BBC026Q,CLCCXV,21100,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026Q-CLCCXV-25250,BBC026Q,CLCCXV,25250,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026Q-CLSPXF-21100,BBC026Q,CLSPXF,21100,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026Q-CLSPXF-25250,BBC026Q,CLSPXF,25250,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026Q-CLSPXV-21100,BBC026Q,CLSPXV,21100,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026Q-CLSPXV-25250,BBC026Q,CLSPXV,25250,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026Q-CLWCXF-21100,BBC026Q,CLWCXF,21100,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026Q-CLWCXF-25250,BBC026Q,CLWCXF,25250,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026Q-CLWCXV-21100,BBC026Q,CLWCXV,21100,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026Q-CLWCXV-25250,BBC026Q,CLWCXV,25250,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026Q-COPMXF-21100,BBC026Q,COPMXF,21100,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026Q-COPMXF-25250,BBC026Q,COPMXF,25250,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026Q-COPMXV-21100,BBC026Q,COPMXV,21100,UK,,
