LOCATION,ASSETATTRID,ALNVALUE,CLASSSTRUCTUREID,PLUSPCUSTOMER,ORGID,SITEID,CLASSSTRUCTUREID,ORGID,SECTION
1003725,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003725,NSCREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1000195,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1000195,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1000195,IRVREG,Scotland & NI,22350,BBC,UK,GB,22350,UK,
1000195,NSCREG,Scotland & NI,22350,BBC,UK,GB,22350,UK,
1003643,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1003643,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003643,IRVREG,Scotland & NI,22350,BBC,UK,GB,22350,UK,
1003643,NSCREG,Scotland & NI,22350,BBC,UK,GB,22350,UK,
1007405,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1007405,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1007405,IRVREG,Scotland & NI,22350,BBC,UK,GB,22350,UK,
1007405,NSCREG,Scotland & NI,22350,BBC,UK,GB,22350,UK,
1007406,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1007406,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1007406,IRVREG,Scotland & NI,22350,BBC,UK,GB,22350,UK,
1007406,NSCREG,Scotland & NI,22350,BBC,UK,GB,22350,UK,
1007407,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1007407,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1007407,IRVREG,Scotland & NI,22350,BBC,UK,GB,22350,UK,
1007407,NSCREG,Scotland & NI,22350,BBC,UK,GB,22350,UK,
1007408,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1007408,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1007408,IRVREG,Scotland & NI,22350,BBC,UK,GB,22350,UK,
1007408,NSCREG,Scotland & NI,22350,BBC,UK,GB,22350,UK,
1007409,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1007409,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1007409,IRVREG,Scotland & NI,22350,BBC,UK,GB,22350,UK,
1007409,NSCREG,Scotland & NI,22350,BBC,UK,GB,22350,UK,
1007410,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1007410,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1007410,IRVREG,Scotland & NI,22350,BBC,UK,GB,22350,UK,
1007410,NSCREG,Scotland & NI,22350,BBC,UK,GB,22350,UK,
1007411,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1007411,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1007411,IRVREG,Scotland & NI,22350,BBC,UK,GB,22350,UK,
1007411,NSCREG,Scotland & NI,22350,BBC,UK,GB,22350,UK,
1007412,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1007412,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1007412,IRVREG,Scotland & NI,22350,BBC,UK,GB,22350,UK,
1007412,NSCREG,Scotland & NI,22350,BBC,UK,GB,22350,UK,
1007413,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1007413,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1007413,IRVREG,Scotland & NI,22350,BBC,UK,GB,22350,UK,
1007413,NSCREG,Scotland & NI,22350,BBC,UK,GB,22350,UK,
1007414,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1007414,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1007414,IRVREG,Scotland & NI,22350,BBC,UK,GB,22350,UK,
1007414,NSCREG,Scotland & NI,22350,BBC,UK,GB,22350,UK,
1000196,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1000196,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1000196,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1000196,NSCREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003701,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1003701,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003701,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003701,NSCREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1007382,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1007382,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1007382,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1007382,NSCREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1007383,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1007383,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1007383,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1007383,NSCREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1007384,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1007384,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1007384,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1007384,NSCREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1007385,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1007385,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1007385,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1007385,NSCREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1007386,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1007386,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1007386,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1007386,NSCREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1000197,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1000197,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1000197,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1000197,NSCREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003685,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1003685,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003685,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003685,NSCREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1005329,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1005329,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005329,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1005329,NSCREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1005330,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1005330,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005330,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1005330,NSCREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1000198,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1000198,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1000198,IRVREG,Scotland & NI,22350,BBC,UK,GB,22350,UK,
1000198,NSCREG,Scotland & NI,22350,BBC,UK,GB,22350,UK,
1003622,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1003622,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003622,IRVREG,Scotland & NI,22350,BBC,UK,GB,22350,UK,
1003622,NSCREG,Scotland & NI,22350,BBC,UK,GB,22350,UK,
1004740,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1004740,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1004740,IRVREG,Scotland & NI,22350,BBC,UK,GB,22350,UK,
1004740,NSCREG,Scotland & NI,22350,BBC,UK,GB,22350,UK,
1004741,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1004741,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1004741,IRVREG,Scotland & NI,22350,BBC,UK,GB,22350,UK,
1004741,NSCREG,Scotland & NI,22350,BBC,UK,GB,22350,UK,
1004742,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1004742,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1004742,IRVREG,Scotland & NI,22350,BBC,UK,GB,22350,UK,
1004742,NSCREG,Scotland & NI,22350,BBC,UK,GB,22350,UK,
1004743,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1004743,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1004743,IRVREG,Scotland & NI,22350,BBC,UK,GB,22350,UK,
1004743,NSCREG,Scotland & NI,22350,BBC,UK,GB,22350,UK,
1004744,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1004744,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1004744,IRVREG,Scotland & NI,22350,BBC,UK,GB,22350,UK,
1004744,NSCREG,Scotland & NI,22350,BBC,UK,GB,22350,UK,
1004745,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1004745,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1004745,IRVREG,Scotland & NI,22350,BBC,UK,GB,22350,UK,
1004745,NSCREG,Scotland & NI,22350,BBC,UK,GB,22350,UK,
1004746,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1004746,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1004746,IRVREG,Scotland & NI,22350,BBC,UK,GB,22350,UK,
1004746,NSCREG,Scotland & NI,22350,BBC,UK,GB,22350,UK,
1004747,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1004747,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1004747,IRVREG,Scotland & NI,22350,BBC,UK,GB,22350,UK,
1004747,NSCREG,Scotland & NI,22350,BBC,UK,GB,22350,UK,
1004748,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1004748,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1004748,IRVREG,Scotland & NI,22350,BBC,UK,GB,22350,UK,
1004748,NSCREG,Scotland & NI,22350,BBC,UK,GB,22350,UK,
1004749,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1004749,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1004749,IRVREG,Scotland & NI,22350,BBC,UK,GB,22350,UK,
1004749,NSCREG,Scotland & NI,22350,BBC,UK,GB,22350,UK,
1004750,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1004750,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1004750,IRVREG,Scotland & NI,22350,BBC,UK,GB,22350,UK,
1004750,NSCREG,Scotland & NI,22350,BBC,UK,GB,22350,UK,
1004751,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1004751,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1004751,IRVREG,Scotland & NI,22350,BBC,UK,GB,22350,UK,
1004751,NSCREG,Scotland & NI,22350,BBC,UK,GB,22350,UK,
1004752,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1004752,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1004752,IRVREG,Scotland & NI,22350,BBC,UK,GB,22350,UK,
1004752,NSCREG,Scotland & NI,22350,BBC,UK,GB,22350,UK,
1004753,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1004753,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1004753,IRVREG,Scotland & NI,22350,BBC,UK,GB,22350,UK,
1004753,NSCREG,Scotland & NI,22350,BBC,UK,GB,22350,UK,
1004754,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1004754,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1004754,IRVREG,Scotland & NI,22350,BBC,UK,GB,22350,UK,
1004754,NSCREG,Scotland & NI,22350,BBC,UK,GB,22350,UK,
1004755,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1004755,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1004755,IRVREG,Scotland & NI,22350,BBC,UK,GB,22350,UK,
1004755,NSCREG,Scotland & NI,22350,BBC,UK,GB,22350,UK,
1004756,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1004756,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1004756,IRVREG,Scotland & NI,22350,BBC,UK,GB,22350,UK,
1004756,NSCREG,Scotland & NI,22350,BBC,UK,GB,22350,UK,
1004757,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1004757,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1004757,IRVREG,Scotland & NI,22350,BBC,UK,GB,22350,UK,
1004757,NSCREG,Scotland & NI,22350,BBC,UK,GB,22350,UK,
1004758,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1004758,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1004758,IRVREG,Scotland & NI,22350,BBC,UK,GB,22350,UK,
1004758,NSCREG,Scotland & NI,22350,BBC,UK,GB,22350,UK,
1004759,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1004759,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1004759,IRVREG,Scotland & NI,22350,BBC,UK,GB,22350,UK,
1004759,NSCREG,Scotland & NI,22350,BBC,UK,GB,22350,UK,
1004760,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1004760,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1004760,IRVREG,Scotland & NI,22350,BBC,UK,GB,22350,UK,
1004760,NSCREG,Scotland & NI,22350,BBC,UK,GB,22350,UK,
1004761,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1004761,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1004761,IRVREG,Scotland & NI,22350,BBC,UK,GB,22350,UK,
1004761,NSCREG,Scotland & NI,22350,BBC,UK,GB,22350,UK,
1004762,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1004762,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1004762,IRVREG,Scotland & NI,22350,BBC,UK,GB,22350,UK,
1004762,NSCREG,Scotland & NI,22350,BBC,UK,GB,22350,UK,
1004763,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1004763,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1004763,IRVREG,Scotland & NI,22350,BBC,UK,GB,22350,UK,
1004763,NSCREG,Scotland & NI,22350,BBC,UK,GB,22350,UK,
1004764,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1004764,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1004764,IRVREG,Scotland & NI,22350,BBC,UK,GB,22350,UK,
1004764,NSCREG,Scotland & NI,22350,BBC,UK,GB,22350,UK,
1004765,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1004765,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1004765,IRVREG,Scotland & NI,22350,BBC,UK,GB,22350,UK,
1004765,NSCREG,Scotland & NI,22350,BBC,UK,GB,22350,UK,
1004766,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1004766,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1004766,IRVREG,Scotland & NI,22350,BBC,UK,GB,22350,UK,
1004766,NSCREG,Scotland & NI,22350,BBC,UK,GB,22350,UK,
1000199,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1000199,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1000199,IRVREG,Scotland & NI,22350,BBC,UK,GB,22350,UK,
1000199,NSCREG,Scotland & NI,22350,BBC,UK,GB,22350,UK,
1003594,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1003594,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003594,IRVREG,Scotland & NI,22350,BBC,UK,GB,22350,UK,
1003594,NSCREG,Scotland & NI,22350,BBC,UK,GB,22350,UK,
1003595,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1003595,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003595,IRVREG,Scotland & NI,22350,BBC,UK,GB,22350,UK,
1003595,NSCREG,Scotland & NI,22350,BBC,UK,GB,22350,UK,
1000200,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1000200,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1000200,IRVREG,Scotland & NI,22350,BBC,UK,GB,22350,UK,
1000200,NSCREG,Scotland & NI,22350,BBC,UK,GB,22350,UK,
1003596,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1003596,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003596,IRVREG,Scotland & NI,22350,BBC,UK,GB,22350,UK,
1003596,NSCREG,Scotland & NI,22350,BBC,UK,GB,22350,UK,
1000201,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1000201,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1000201,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1000201,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1003637,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1003637,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003637,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1003637,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1000202,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1000202,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1000202,IRVREG,Midlands,22350,BBC,UK,GB,22350,UK,
1000202,NSCREG,Midlands,22350,BBC,UK,GB,22350,UK,
1002135,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002135,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1002135,IRVREG,Midlands,22350,BBC,UK,GB,22350,UK,
1002135,NSCREG,Midlands,22350,BBC,UK,GB,22350,UK,
1002136,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002136,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1002136,IRVREG,Midlands,22350,BBC,UK,GB,22350,UK,
1002136,NSCREG,Midlands,22350,BBC,UK,GB,22350,UK,
1002137,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002137,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1002137,IRVREG,Midlands,22350,BBC,UK,GB,22350,UK,
1002137,NSCREG,Midlands,22350,BBC,UK,GB,22350,UK,
1002138,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002138,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1002138,IRVREG,Midlands,22350,BBC,UK,GB,22350,UK,
1002138,NSCREG,Midlands,22350,BBC,UK,GB,22350,UK,
1002139,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002139,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1002139,IRVREG,Midlands,22350,BBC,UK,GB,22350,UK,
1002139,NSCREG,Midlands,22350,BBC,UK,GB,22350,UK,
1002140,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002140,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1002140,IRVREG,Midlands,22350,BBC,UK,GB,22350,UK,
1002140,NSCREG,Midlands,22350,BBC,UK,GB,22350,UK,
1002141,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002141,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1002141,IRVREG,Midlands,22350,BBC,UK,GB,22350,UK,
1002141,NSCREG,Midlands,22350,BBC,UK,GB,22350,UK,
1002142,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002142,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1002142,IRVREG,Midlands,22350,BBC,UK,GB,22350,UK,
1002142,NSCREG,Midlands,22350,BBC,UK,GB,22350,UK,
1002143,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002143,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1002143,IRVREG,Midlands,22350,BBC,UK,GB,22350,UK,
1002143,NSCREG,Midlands,22350,BBC,UK,GB,22350,UK,
1002144,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002144,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1002144,IRVREG,Midlands,22350,BBC,UK,GB,22350,UK,
1002144,NSCREG,Midlands,22350,BBC,UK,GB,22350,UK,
1002145,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002145,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1002145,IRVREG,Midlands,22350,BBC,UK,GB,22350,UK,
1002145,NSCREG,Midlands,22350,BBC,UK,GB,22350,UK,
1002146,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002146,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1002146,IRVREG,Midlands,22350,BBC,UK,GB,22350,UK,
1002146,NSCREG,Midlands,22350,BBC,UK,GB,22350,UK,
1002147,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002147,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1002147,IRVREG,Midlands,22350,BBC,UK,GB,22350,UK,
1002147,NSCREG,Midlands,22350,BBC,UK,GB,22350,UK,
1002148,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002148,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1002148,IRVREG,Midlands,22350,BBC,UK,GB,22350,UK,
1002148,NSCREG,Midlands,22350,BBC,UK,GB,22350,UK,
1002149,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002149,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1002149,IRVREG,Midlands,22350,BBC,UK,GB,22350,UK,
1002149,NSCREG,Midlands,22350,BBC,UK,GB,22350,UK,
1002150,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002150,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1002150,IRVREG,Midlands,22350,BBC,UK,GB,22350,UK,
1002150,NSCREG,Midlands,22350,BBC,UK,GB,22350,UK,
1002151,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002151,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1002151,IRVREG,Midlands,22350,BBC,UK,GB,22350,UK,
1002151,NSCREG,Midlands,22350,BBC,UK,GB,22350,UK,
1002152,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002152,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1002152,IRVREG,Midlands,22350,BBC,UK,GB,22350,UK,
1002152,NSCREG,Midlands,22350,BBC,UK,GB,22350,UK,
1002153,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002153,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1002153,IRVREG,Midlands,22350,BBC,UK,GB,22350,UK,
1002153,NSCREG,Midlands,22350,BBC,UK,GB,22350,UK,
1002154,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002154,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1002154,IRVREG,Midlands,22350,BBC,UK,GB,22350,UK,
1002154,NSCREG,Midlands,22350,BBC,UK,GB,22350,UK,
1002155,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002155,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1002155,IRVREG,Midlands,22350,BBC,UK,GB,22350,UK,
1002155,NSCREG,Midlands,22350,BBC,UK,GB,22350,UK,
1002156,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002156,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1002156,IRVREG,Midlands,22350,BBC,UK,GB,22350,UK,
1002156,NSCREG,Midlands,22350,BBC,UK,GB,22350,UK,
1002157,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002157,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1002157,IRVREG,Midlands,22350,BBC,UK,GB,22350,UK,
1002157,NSCREG,Midlands,22350,BBC,UK,GB,22350,UK,
1002158,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002158,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1002158,IRVREG,Midlands,22350,BBC,UK,GB,22350,UK,
1002158,NSCREG,Midlands,22350,BBC,UK,GB,22350,UK,
1002159,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002159,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1002159,IRVREG,Midlands,22350,BBC,UK,GB,22350,UK,
1002159,NSCREG,Midlands,22350,BBC,UK,GB,22350,UK,
1002160,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002160,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1002160,IRVREG,Midlands,22350,BBC,UK,GB,22350,UK,
1002160,NSCREG,Midlands,22350,BBC,UK,GB,22350,UK,
1002161,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002161,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1002161,IRVREG,Midlands,22350,BBC,UK,GB,22350,UK,
1002161,NSCREG,Midlands,22350,BBC,UK,GB,22350,UK,
1002162,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002162,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1002162,IRVREG,Midlands,22350,BBC,UK,GB,22350,UK,
1002162,NSCREG,Midlands,22350,BBC,UK,GB,22350,UK,
1002163,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002163,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1002163,IRVREG,Midlands,22350,BBC,UK,GB,22350,UK,
1002163,NSCREG,Midlands,22350,BBC,UK,GB,22350,UK,
1002164,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002164,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1002164,IRVREG,Midlands,22350,BBC,UK,GB,22350,UK,
1002164,NSCREG,Midlands,22350,BBC,UK,GB,22350,UK,
1002165,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002165,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1002165,IRVREG,Midlands,22350,BBC,UK,GB,22350,UK,
1002165,NSCREG,Midlands,22350,BBC,UK,GB,22350,UK,
1002166,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002166,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1002166,IRVREG,Midlands,22350,BBC,UK,GB,22350,UK,
1002166,NSCREG,Midlands,22350,BBC,UK,GB,22350,UK,
1002167,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002167,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1002167,IRVREG,Midlands,22350,BBC,UK,GB,22350,UK,
1002167,NSCREG,Midlands,22350,BBC,UK,GB,22350,UK,
1002168,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002168,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1002168,IRVREG,Midlands,22350,BBC,UK,GB,22350,UK,
1002168,NSCREG,Midlands,22350,BBC,UK,GB,22350,UK,
1002169,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002169,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1002169,IRVREG,Midlands,22350,BBC,UK,GB,22350,UK,
1002169,NSCREG,Midlands,22350,BBC,UK,GB,22350,UK,
1002170,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002170,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1002170,IRVREG,Midlands,22350,BBC,UK,GB,22350,UK,
1002170,NSCREG,Midlands,22350,BBC,UK,GB,22350,UK,
1002171,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002171,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1002171,IRVREG,Midlands,22350,BBC,UK,GB,22350,UK,
1002171,NSCREG,Midlands,22350,BBC,UK,GB,22350,UK,
1002172,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002172,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1002172,IRVREG,Midlands,22350,BBC,UK,GB,22350,UK,
1002172,NSCREG,Midlands,22350,BBC,UK,GB,22350,UK,
1002173,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002173,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1002173,IRVREG,Midlands,22350,BBC,UK,GB,22350,UK,
