LOCATION,ASSETATTRID,ALNVALUE,CLASSSTRUCTUREID,PLUSPCUSTOMER,ORGID,SITEID,CLASSSTRUCTUREID,ORGID,SECTION
1005026,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005026,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1005026,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005027,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005027,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1005027,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005028,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005028,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1005028,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005029,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005029,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1005029,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005030,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005030,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1005030,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005031,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005031,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1005031,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005032,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005032,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1005032,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005033,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005033,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1005033,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005034,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005034,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1005034,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005035,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005035,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1005035,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005036,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005036,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1005036,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005037,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005037,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1005037,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005038,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005038,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1005038,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005039,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005039,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1005039,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005040,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005040,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1005040,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005041,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005041,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1005041,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005042,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005042,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1005042,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005043,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005043,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1005043,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005044,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005044,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1005044,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005045,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005045,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1005045,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005046,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005046,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1005046,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005047,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005047,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1005047,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005048,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005048,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1005048,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005049,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005049,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1005049,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005050,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005050,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1005050,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005051,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005051,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1005051,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005052,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005052,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1005052,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005053,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005053,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1005053,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1007357,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1007357,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1007357,NSCREG,Scotland,22350,BBC,UK,GB,22350,UK,
1007358,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1007358,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1007358,NSCREG,Scotland,22350,BBC,UK,GB,22350,UK,
1007359,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1007359,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1007359,NSCREG,Scotland,22350,BBC,UK,GB,22350,UK,
1005055,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005055,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1005055,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005056,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005056,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1005056,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005057,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005057,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1005057,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005058,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005058,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1005058,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005059,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005059,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1005059,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005060,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005060,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1005060,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005061,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005061,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1005061,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005062,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005062,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1005062,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005063,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005063,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1005063,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005064,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005064,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1005064,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005065,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005065,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1005065,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005066,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005066,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1005066,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005067,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005067,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1005067,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005068,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005068,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1005068,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005069,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005069,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1005069,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005070,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005070,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1005070,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005071,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005071,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1005071,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005072,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005072,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1005072,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005073,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005073,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1005073,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005074,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005074,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1005074,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005075,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005075,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1005075,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005076,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005076,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1005076,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005077,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005077,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1005077,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005078,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005078,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1005078,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005079,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005079,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1005079,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005080,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005080,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1005080,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005082,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005082,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1005082,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005083,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005083,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1005083,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005084,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005084,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1005084,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005085,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005085,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1005085,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005086,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005086,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1005086,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005087,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005087,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1005087,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005088,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005088,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1005088,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005089,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005089,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1005089,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005090,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005090,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1005090,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005091,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005091,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1005091,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005092,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005092,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1005092,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005093,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005093,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1005093,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005094,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005094,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1005094,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005095,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005095,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1005095,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005096,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005096,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1005096,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005097,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005097,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1005097,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005098,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005098,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1005098,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005099,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005099,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1005099,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005100,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005100,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1005100,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005101,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005101,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1005101,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005203,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005203,IRVREG,Midlands,22350,BBC,UK,GB,22350,UK,
1005203,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005204,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005204,IRVREG,Midlands,22350,BBC,UK,GB,22350,UK,
1005204,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005205,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005205,IRVREG,Midlands,22350,BBC,UK,GB,22350,UK,
1005205,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005206,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005206,IRVREG,Midlands,22350,BBC,UK,GB,22350,UK,
1005206,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005207,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005207,IRVREG,Midlands,22350,BBC,UK,GB,22350,UK,
1005207,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005208,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005208,IRVREG,Midlands,22350,BBC,UK,GB,22350,UK,
1005208,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005209,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005209,IRVREG,Midlands,22350,BBC,UK,GB,22350,UK,
1005209,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005210,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005210,IRVREG,Midlands,22350,BBC,UK,GB,22350,UK,
1005210,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005211,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005211,IRVREG,Midlands,22350,BBC,UK,GB,22350,UK,
1005211,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005212,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005212,IRVREG,Midlands,22350,BBC,UK,GB,22350,UK,
1005212,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005213,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005213,IRVREG,Midlands,22350,BBC,UK,GB,22350,UK,
1005213,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005214,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005214,IRVREG,Midlands,22350,BBC,UK,GB,22350,UK,
1005214,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005215,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005215,IRVREG,Midlands,22350,BBC,UK,GB,22350,UK,
1005215,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005216,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005216,IRVREG,Midlands,22350,BBC,UK,GB,22350,UK,
1005216,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005217,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005217,IRVREG,Midlands,22350,BBC,UK,GB,22350,UK,
1005217,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005218,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005218,IRVREG,Midlands,22350,BBC,UK,GB,22350,UK,
1005218,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005219,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005219,IRVREG,Midlands,22350,BBC,UK,GB,22350,UK,
1005219,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005220,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005220,IRVREG,Midlands,22350,BBC,UK,GB,22350,UK,
1005220,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005221,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005221,IRVREG,Midlands,22350,BBC,UK,GB,22350,UK,
1005221,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005222,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005222,IRVREG,Midlands,22350,BBC,UK,GB,22350,UK,
1005222,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005223,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005223,IRVREG,Midlands,22350,BBC,UK,GB,22350,UK,
1005223,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005224,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005224,IRVREG,Midlands,22350,BBC,UK,GB,22350,UK,
1005224,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005225,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005225,IRVREG,Midlands,22350,BBC,UK,GB,22350,UK,
1005225,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005226,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005226,IRVREG,Midlands,22350,BBC,UK,GB,22350,UK,
1005226,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005227,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005227,IRVREG,Midlands,22350,BBC,UK,GB,22350,UK,
1005227,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005228,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005228,IRVREG,Midlands,22350,BBC,UK,GB,22350,UK,
1005228,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005230,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005230,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1005230,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005231,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005231,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1005231,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005232,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005232,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1005232,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005233,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005233,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1005233,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005234,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005234,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1005234,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005235,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005235,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1005235,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005236,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005236,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1005236,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005237,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005237,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1005237,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005238,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005238,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1005238,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005239,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005239,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1005239,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005240,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005240,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1005240,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005241,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005241,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1005241,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005242,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005242,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1005242,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005243,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005243,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1005243,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005244,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005244,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1005244,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005245,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005245,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1005245,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005246,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005246,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1005246,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005247,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005247,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1005247,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1005248,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1005248,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1005248,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1006484,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1006484,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1006484,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1006485,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1006485,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1006485,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1006486,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1006486,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1006486,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1006487,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1006487,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1006487,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1006488,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1006488,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1006488,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1006489,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1006489,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1006489,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1006490,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1006490,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1006490,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1006491,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1006491,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1006491,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1006492,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1006492,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1006492,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1006493,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1006493,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1006493,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1006494,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1006494,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1006494,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1006495,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1006495,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1006495,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1006496,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1006496,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1006496,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1006497,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1006497,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1006497,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1006498,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1006498,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1006498,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1006499,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1006499,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1006499,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1006500,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1006500,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1006500,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1006501,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1006501,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1006501,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1006502,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1006502,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1006502,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1006503,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1006503,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1006503,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1006504,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
