DATALOAD,IRV_MXCHRTOFACCTS,,EN
ACCOUNTNAME,ACTIVE,ACTIVEDATE,CHARTOFACCOUNTSID,EXPIREDATE,EXTERNALREFID,GLACCOUNT,GLCOMP01,GLCOMP02,GLCOMP03,ORGID,OWNERSYSID,SENDERSYSID
,,2014-06-23T14:00:00+00:00,,,,BBC094-REXXXF-25250,BBC094,REXXXF,25250,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-REXXXV-21100,BBC094,REXXXV,21100,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-REXXXV-25250,BBC094,REXXXV,25250,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-RPCWXF-21100,BBC094,RPCWXF,21100,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-RPCWXF-25250,BBC094,RPCWXF,25250,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-RPCWXV-21100,BBC094,RPCWXV,21100,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-RPCWXV-25250,BBC094,RPCWXV,25250,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-SCMGX-20000,BBC094,SCMGX,20000,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-SCMGX-20010,BBC094,SCMGX,20010,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-SCMGX-21000,BBC094,SCMGX,21000,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-SCMGX-21100,BBC094,SCMGX,21100,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-SCMGX-22150,BBC094,SCMGX,22150,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-SCMGX-23800,BBC094,SCMGX,23800,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-SCMGX-23810,BBC094,SCMGX,23810,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-SCMGX-23820,BBC094,SCMGX,23820,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-SCMGX-25250,BBC094,SCMGX,25250,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-SCMGX-25280,BBC094,SCMGX,25280,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-SMXXXV-21100,BBC094,SMXXXV,21100,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-SMXXXV-25250,BBC094,SMXXXV,25250,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-SPXXXF-21100,BBC094,SPXXXF,21100,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-SPXXXF-25250,BBC094,SPXXXF,25250,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-SPXXXT-20000,BBC094,SPXXXT,20000,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-SPXXXT-20010,BBC094,SPXXXT,20010,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-SPXXXT-21000,BBC094,SPXXXT,21000,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-SPXXXT-21100,BBC094,SPXXXT,21100,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-SPXXXT-21250,BBC094,SPXXXT,21250,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-SPXXXT-21300,BBC094,SPXXXT,21300,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-SPXXXT-21310,BBC094,SPXXXT,21310,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-SPXXXT-21330,BBC094,SPXXXT,21330,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-SPXXXT-21350,BBC094,SPXXXT,21350,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-SPXXXT-21380,BBC094,SPXXXT,21380,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-SPXXXT-21390,BBC094,SPXXXT,21390,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-SPXXXT-21500,BBC094,SPXXXT,21500,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-SPXXXT-21620,BBC094,SPXXXT,21620,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-SPXXXT-21630,BBC094,SPXXXT,21630,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-SPXXXT-21640,BBC094,SPXXXT,21640,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-SPXXXT-21700,BBC094,SPXXXT,21700,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-SPXXXT-22130,BBC094,SPXXXT,22130,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-SPXXXT-22140,BBC094,SPXXXT,22140,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-SPXXXT-22150,BBC094,SPXXXT,22150,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-SPXXXT-22175,BBC094,SPXXXT,22175,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-SPXXXT-22700,BBC094,SPXXXT,22700,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-SPXXXT-22710,BBC094,SPXXXT,22710,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-SPXXXT-22800,BBC094,SPXXXT,22800,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-SPXXXT-22810,BBC094,SPXXXT,22810,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-SPXXXT-22820,BBC094,SPXXXT,22820,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-SPXXXT-23040,BBC094,SPXXXT,23040,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-SPXXXT-23110,BBC094,SPXXXT,23110,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-SPXXXT-23120,BBC094,SPXXXT,23120,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-SPXXXT-23170,BBC094,SPXXXT,23170,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-SPXXXT-23260,BBC094,SPXXXT,23260,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-SPXXXT-23800,BBC094,SPXXXT,23800,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-SPXXXT-23810,BBC094,SPXXXT,23810,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-SPXXXT-23820,BBC094,SPXXXT,23820,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-SPXXXT-24870,BBC094,SPXXXT,24870,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-SPXXXT-24920,BBC094,SPXXXT,24920,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-SPXXXT-25250,BBC094,SPXXXT,25250,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-SPXXXT-25280,BBC094,SPXXXT,25280,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-SPXXXV-21100,BBC094,SPXXXV,21100,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-SPXXXV-25250,BBC094,SPXXXV,25250,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-WAXXXF-21100,BBC094,WAXXXF,21100,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-WAXXXF-25250,BBC094,WAXXXF,25250,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-WAXXXV-21100,BBC094,WAXXXV,21100,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-WAXXXV-25250,BBC094,WAXXXV,25250,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC095-ADEVXF-21100,BBC095,ADEVXF,21100,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC095-ADEVXF-25250,BBC095,ADEVXF,25250,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC095-ADEVXV-21100,BBC095,ADEVXV,21100,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC095-ADEVXV-25250,BBC095,ADEVXV,25250,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC095-ASRMXF-21100,BBC095,ASRMXF,21100,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC095-ASRMXF-25250,BBC095,ASRMXF,25250,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC095-ASRMXV-21100,BBC095,ASRMXV,21100,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC095-ASRMXV-25250,BBC095,ASRMXV,25250,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC095-ASSVXF-21100,BBC095,ASSVXF,21100,UK,,
